trip_id,taxi_id,trip_seconds,trip_miles,trip_tips},trip_tolls,trip_extras,trip_total,trip_start_hour,trip_end_hour,trip_junk,trip_location_grid_start,trip_location_grid_end
03c86fba068776438d8637fdb87c223e12b76fb1,50b668c005b90b8a98cb429f7ad632b913158b885e8c0a2948c4ed8a39801ca3027d4b0e3ee313f82046c085dd7ae8b044666fbd612e0ef663700efbf1dcc54a,2460,0,0.00,0.00,0.00,26.50,17,34,17,0,7
03c87b8406df61e4d42e8a96dc266474fd305894,c493b1b12316e8fe088ad1173e4fe25a0457cf471b90f70b3bbb1324d09384d3c39809b7ca60694a8712349af6c6cb939a0a3bc0641441593fd04cb94da356b6,2520,0,0.00,0.00,0.00,30.25,81,37,17,9,50
03c8e08b2ab5467921667730b1df9bd6b07ab1d9,eaba3c6de5ce935b3e8e3c5e4c9f3ce3f116026145e3f4ebfeaf45ae4e2461f4f7bf522e44b89d7be078f864a7619b04e8cfde80608c6fd66322e99f2d4950d4,1625,15.5,8.85,0.00,4.00,53.10,78,74,26,8,16
03c8f1e0e7784319a873f2769785a0b6d8bd841b,7cbc46239a8278687e8c6117a85d1561b642d2a6aa2a67004abcc80d5a755f13721c074737106f06f0e2d7385c0754eb5d54443e87860e747a6241da259b9264,600,1.6,0.00,0.00,0.00,7.75,35,12,3,24,26
03c9cc88f9e19f66fcafa74d198dd8dd91023d99,5e567bd49baf3bc1852fe0810d441c6fa55d74ebb0b7a6c1b0d58e3ad8d6b0f229c2a8ccd6c93d16b367cec1ca7406f33e5bc4adcacacbe513130d256ac01722,865,2.76,0.00,0.00,0.00,10.75,81,42,19,19,4
03c9e9da0d4c76aeb261c3d706695c2c6fd33ebb,d96279b9f0d9e121dca78282e8ead29d8a7aa18dc89d78e6d48929e56859ee5ceae89ca179075352c483051e024ac24059123603a422ba8782b11dc4108e5730,0,0,0.00,0.00,1.50,4.75,10,10,7,115,115
03c9f4ff24bb79d93807d37b9d0d657108fb3353,bbc1e8999b1c6853ecd170e64985d78951bfc776dbe884fe353dbac8b967afd8ed302242a88be9b036824540b55ba94dbd30322618917a2b3842521e32f355d4,360,1,3.00,0.00,1.00,10.50,28,28,2,12,34
03c9f8c4953694aae3ef225e6a9014e8fca02cd4,37fe4a4101f0bde1bfeedd12c8d33fc1c90401ce6a2589ab9de986b5bc69c6f0ec38dcad516a44c52c639941ee131b20bdf90adb55ed9b6c4aab2d26fcf3a9a3,1980,9.1,6.70,0.00,4.00,39.70,27,28,1,2,36
03ca0e59ba4d7d21f376a4c907f797a41136fba9,6775020216ff4fd219bc6c63d4dcac611945dc862e64789054200b735a6986a928ce10460b97e2d1da47dcf411ae59d1b7a5e14d421cdb8014d4981b77eea741,271,0.72,2.14,0.00,0.00,11.50,19,38,43,4,4
03ca1851536b2a34e122da5f1654b56a04e9bafb,87ff9e63139e6268b8e4a6f74ccc421217794c892a5636114271fa71528dfcf37987961bce9d9ed1223d5a59a00ff4c06b74380bfbccf4237a093ea025efe0bb,419,1.7,0.00,0.00,1.00,8.75,16,16,18,52,63
03ca1980c43a78b32787c99eb1d8381d9f64776c,4f1e94982e6851725add382f7981d64006ae7c38f3664f6575ef12ab44c1c6af6e02524b142e95c1d10974f66b6a2eda0d332643b01607e2ca3ff2a7241f6dee,1020,5.78,0.00,0.00,1.00,18.75,32,49,18,126,45
03ca1f0aa9d3d9c2f8d93e92cea80a2ab292a899,5648d53206ccad62bbe17e3d36016271b55c5b23916cc0f073ac77fec98aee6960d68adfaf0bb0c47c138a6f16cb14a6ff530083f8513b608b2de1aa127e03c9,694,0,3.36,0.00,0.00,18.23,27,51,9,4,19
03ca50a2a9738d51aec08019a956a78ee53f4ada,45cf200bf4881cb3322eb567ea859d2c81390d8d1fb6c7d05d3a0c09775ca9aa7ff9ba2de7ddc11ab83a200a59b6b8b6e6079053c79594da256f308e9a446c01,660,2.4,2.50,0.00,0.00,12.50,27,51,1,26,3
03ca7339e2e77f3179ea3aa31cf172fcddb7852e,90d1d06c9e82801007cabc6d76113e7b7d2589d6b808e0dca7155c27b277ea0968ba4271f4ccc7f986490648f0fcda9242f7f9056f11002103460da3673cc02e,1860,7.2,0.00,0.00,1.00,25.25,39,9,17,77,4
03ca7b19c5a375dbd470430a508a8a4ce7584812,52a94e237e6ca1f7e21267d6b906e3abaec95d6f057632cb15de057c45f3a4563223364dbf44dbde94f7b8d65d7b193a7d4e260b58f3931b3f98078e9f24aa9f,720,0.4,7.40,0.00,4.00,31.65,93,82,1,8,51
03ca7f89acea63ca00b097c717e51d2d5cc5b9ef,7ff1fd92d52bfeec34b599a2cf4c4491af29916df6fc3c84f88a2a86271ba1b02ee42929c63c2cf56253bf941f09e2af541a1c63446be3c8f36a1ab489ee8e12,1200,3.7,0.00,0.00,0.00,14.00,61,81,17,56,68
03ca860f6788a1b693922ad6ec80542bed542d12,80193e7babc58ee168728917eaf9e1a3f386ff05b48d7a55910c21dae566a17ae06397207b164a115bb048071666a7ca9cc8041347ecef7fd2efb500ce35639e,587,0,4.00,0.00,0.00,13.95,51,28,9,47,30
03ca8a8b242d358ee23932889656fef93d1f3924,e716392ac5803e1015d2380f86dce19363683809d07094dce7c4c101ef42f223f440b5df136877aef498b51e91189d54ce82c960c99bcce9247f28e9c406cd30,2725,12.3,7.00,0.00,4.00,47.00,17,34,8,14,4
03caa5729fec8c7fdc01946dc9cbefe9c8c01af2,c277cbe417b22e049274ecb4d91bb6612bdb6932c6bcbe0597061d1b6b125b12200c2b54a9e22f76740d3d53e13f961d780a8371838bfefe38d77e17f20550e4,161,0.58,0.00,0.00,0.00,4.75,78,78,18,34,26
03caccf0f6b29c18ea274572943e831753ee7ad5,99b1203df31b26f1c372e57926d731514ae839dbb485f31550d6d8132420f3bc51bd4d0d0f67871bb66a02360097dd0040b364ce63b812af76d0207b796840ef,3840,19.2,5.00,0.00,4.00,59.25,22,31,47,17,3
03cb005f1848b72335a4361295b4693c55de1890,f9ccea6ec8d61adb4b8ee9c07f51c1e5b1cd8d023d05329a305d62c6c50c867355487567bf97124e31265274f094311bf23321e3b85833bc06b132914c6bed06,1754,6.25,0.00,0.00,0.00,20.00,24,5,19,16,39
03cb49af9cbdccf1637f417ee59097ba1681f313,6fe3a00b45ce19e32d13df6abf236857b542db5a6bfed7ae16a090dc02f8d93f269f9b2b0b39e919cfad668d506db73a37f0787b1334b335016ccbd44531f626,2526,18.2,0.00,0.00,4.50,50.25,6,42,18,17,46
03cb4d2680c19ea784543da5d13c76bdfe9a0ed6,bbdec1f9949f4e13be32d6d0038763a29f09ef18534115c9e51ba70640bf2f66e012ec5e7927a1312d4c0933eed857a01417f77c2c8036f5af027493d8fbcd42,2366,20.4,0.00,0.00,0.00,60.83,12,51,43,20,14
03cb7a2d259f305546619fb1a20e84a0b1543ba1,a6339ac0faf854f037370b311945d5e1e67b8fd7ff537d684bf60e2bb48e44e9d177d0634164819d996ac0148ff191a4a787c7a992dfea034a20a8ea72c4bc9b,1509,17.2,14.18,0.00,4.00,61.43,48,66,4,8,21
03cb83b2c083bf10ace5fab7471ceccfd6f39ce9,2376dc038ce19fd1eddedb6f8da4afba9643d48cac3c23a55eaec55ed0f474c03e44caf0ecf63cb91289ecb69f5303ff3752897721813a4ae4fc2dc3505d2775,342,1.58,3.00,0.00,0.00,10.50,11,35,4,63,36
03cb996d3048441f5a3734453ba3d5b16caf7f95,ecbd0442d6b871f22f17122917c37190e9aaf098687b3901dc16e1262e06a124e00f00b47ce440b457007f6dfb092744bad31f09b7c678e4f0fbb594d60a68b1,60,0,2.45,0.00,8.50,14.20,24,24,24,9,9
03cba7450440d6bc3d73ffe8f3f893cd6622414d,727d25ef3e713739c21fdf1d666cd90359b51ddc7f410cff09b0f252b6a1add860c11efb964970e934323dce992e0a515b00889bd2e620ee3456d7ebfa33b325,1888,14.24,6.34,0.00,5.00,48.59,63,49,15,8,16
03cba8936a441a05726789e32382d116cba08e0b,1344830e881c7eba092d0c19fc0d33fb004fce6932414144bd9344f0eb4bbf27e73da6e7bd44bb2591459cebc5bfaea6e68c5ff0b38f4d6693e091887ef3e0f7,411,3.08,0.00,0.00,0.00,10.25,64,64,19,16,0
03cbab4df0f5e64f6a114b62a37b292a168fc335,eeace255ebbdbaf09d7ba7ec7a90c018b0f4dc4ac3b3062139301f6a131f30e5205a479114e19ad30b9f61dec75d292b793e2ac867d0c8ba64facd31b70516c8,385,1.45,2.14,0.00,0.00,11.50,21,22,35,30,47
03cbbbb8f3c3f5c446b8ffd585bbcf83ae3e8123,c8d54c218b94d091de91c543a7a9884778bed1c407010604640af671428bb8e775bf465f6576638a7201ed299e0f1bb16fcb9a55edb4cd49d2f49e58aaa72e91,1343,6.46,0.00,0.00,0.00,19.50,68,69,19,22,4
03cbc47eb21545999584983df7004b66695e0af9,2780ead18beaa862cc67315ddabd9d1acaadcd6da82eba38b064d7d6f4acc260b68ef1ae3ce06dad845178107940b3493fa99640f0f70c25d15cf57336ab7b8f,775,5.82,3.70,0.00,1.00,22.20,36,37,9,4,16
03cbeec45f0b0e0f34e547ffdcc51620b0cf2fd9,1bc0391a5e3b377e86845d25f91b73ea1b2d281a279323da8840d8b97e07708de8733e31e778da72564a185ee5c8f00aabafc36efb90a933ced852437628d881,2100,17.7,0.07,0.00,5.00,62.82,12,51,1,17,61
03cc209a33f9161e3a8bb5d1dac9fc4e0c138597,f3e31800d0d53c00d6b0f4e35242f868b87fc31ebc11d59b4b85847af2ee0287625c0b9e2868f749372e06e6617fcb129d4c17b0d34b4f4845d3d8b9e3c6e811,480,1.3,2.00,0.00,0.00,9.50,21,22,47,42,79
03cc279e575f18e4413db5ed7a2c23ab8ee5dfdc,5d957f1479cfb6a300e287a043cd6f4f4cc0d304b8de0911e712ee49d0c822442d00dcb9c042c1c8f88b623b60263a29daeab0ac805b037da24ccf35a64f1cf5,1620,10.5,0.00,0.00,0.00,28.00,3,61,3,9,73
03cc51d3ffc5c4e1471000bfb3821bb969ce4f8f,9ff153898c75dbd960a207b660a71f92f79b666dcec98e18922f8f00bcabaa1138a0cbf70c2946647f65fedb7763759f4a6f6c71ebcf56d42002966d7c4df241,540,1.2,0.00,0.00,1.00,8.50,75,75,7,24,12
03ccdceb73553a5a57c4c13d8409791ee64be037,e3b1277a5bbff691880cdd9213bc7c40859eb5d924e005c5b2b872279fd3d417f8b7ba3f365b0ddb6e2c6d0020f54112cd425b5b88786ec5efab19215ac3f8d8,636,2.76,0.00,0.00,0.00,10.75,52,68,20,7,15
03cce1e9c4389b62fb8d9771b8111e36594f547d,b968bad5a2daed924a10e8ec4fb35513e060a076c575f7edf0645d2478970be1f759135fc45134f7f7114c545bb6087cd734c1af59bfc9b6de35052c99bed025,660,0.1,0.00,0.00,0.00,10.00,18,72,17,77,41
03cd1e2d40e7064cd500ceaada6ef2d1f3b25416,a8aee50b5b0787156476d84e506a600eb71b6d81db0b76fe60c2ec00c44df2314867924c19528a89914975b0dc324e682353395be1d564292c54938ed79169b7,660,1.6,6.00,0.00,0.00,14.00,21,22,25,42,78
03cd410cfbfdf00bb520eb0a73fd6b2811af8cdf,8a8b7ea6cf38ddad449d266d38a1c10cf326e0e06f3e7cb89c49057621f91f8ba12186cca33bbbe5ee406c0d57a8411c6dd6cb69a3881c5b3ad508d5bb515543,360,0.4,0.00,0.00,0.00,5.50,72,72,7,3,3
03cd5d17c89199cef7808e48fb687796720875da,61fd073ccedd569e0cbc77c5e8cfae28684a29d37a18f01ccd50164a851fccfba326d9be0fa012e63829551330e8ff3de24ab47cfc2548ae033cd487aabea361,1320,13.1,9.55,0.00,4.00,47.30,18,19,2,8,84
03cd6d7436c39b99aa74a448104e093f636c6133,ff214d6d48867d32b43c8caf27613acc83d3a03a290c37659d151ae353defa9fae8670e2efc03e4d81ada96ed6fdb0d3e8fbbca81595112a8e47ef8de2eb4a1c,0,0,0.00,0.00,0.00,3.25,9,9,7,46,46
03cd796bc4afd0dd4dc1dce8bd7e19535438799d,ab44501ecc8f9ff89c3550d26b04014a7f70640b0691cf9a8845d90f6f237b4591f32cb1147b79777c45a650d4b872b0cab9e0a757cae22b5ad9e364846bcac1,1051,6.16,3.59,0.00,0.00,24.87,22,46,23,4,5
03cdbac65d3319078af2a965f38ed35442c8bf1a,f6138aa35e1fb074eb79fbe29f512b6153dca3593d8cd2405a000c6f4d5c1442f37650ea887177dbc3a5e3d91bdb43464f22a748a305285351fccc9d5dcc03ed,300,0.8,0.00,0.00,2.00,7.50,10,10,3,34,42
03cdc957742cf37e85ab64d020525e88c09f47bf,0d155321bfc93b437e0630bd155d06827999f3a0021d5b56ac5e4b71fe10ffc1bfaeaaee5a9c78319d9ac8919a22b62a590236283f6240d2697ce2ecda1740b0,466,2.66,0.00,0.00,0.00,9.75,65,66,0,13,85
03cdf4772a9edda0e72bca2736b8b7fec8152077,02829774801528933cdce279a9ebc9dbab805ccd5e5b52860acaa53190604383d665adc8aa2ecc688f3df94b81b4687759048958d54d63beaa506e72cf7f1250,1137,12.61,0.00,0.00,0.00,32.50,26,57,19,16,59
03cdf6bbe8eb5c9161b19d7c9a1ff62d5342cf53,52a94e237e6ca1f7e21267d6b906e3abaec95d6f057632cb15de057c45f3a4563223364dbf44dbde94f7b8d65d7b193a7d4e260b58f3931b3f98078e9f24aa9f,660,0.4,4.60,0.00,4.00,27.10,65,66,1,8,51
03ce1e330c64fb929774f54c6eaad66396014b94,3edf5aaee7cd5378f854cca9e574820e57badb93344e0c367b70b3e39f3efb4484a3da00e6553a0c711580349369dab3969adb9845c6fd8bc63cce362a80da8f,1082,12.67,5.48,0.00,4.00,41.98,44,0,15,8,5
03ce4b58ee3ff453631c4a7c99313467ab953568,38496688a46f369c47de2d9e0e4cd09bc55817b68a7bef5e7e5463c3f8806a1ad219732ffb138ede1875587886835735d69f1eb07e68b6b6c6171c8693b7a0fd,180,0.7,3.00,0.00,1.00,9.00,61,61,25,4,4
03ce4d44d449629232397e1d001fec7a42faaced,18c20740c9cbe78a07c7bef21fd4dd4035fa01fb10f1863e9dcfe0021ff3fd2ce5b128e79a05c5e307361d2bfc4e6bfce244db4ef64d4f0daa4c88ef7b376f77,310,0.72,4.00,0.00,0.00,10.00,65,65,20,4,9
03ceddc2465e816d703d99103c793be341d16d9f,40dd26181941ac03ca95b3d4cf2f0d12b34ae0338e688bf6a3593581e9726e9034a0af3bae4f0a62383c9a0db07ce188b8c68e3ff97ec260adbbc760f1546e58,6,0.08,0.00,0.00,0.00,3.25,59,59,0,21,21
03cee3777c14047dbf329d5f72c400971054a8e1,78c85ff926aca8f4d4a81ee9b8bf7b3e2a24ec9570eb582b021bfb1777a29bd5ae99fbb2618e5f35a3e3ca0367f15fc891d21f52b650be2ada28f77f076f0c6a,816,2.64,0.00,0.00,2.00,12.75,9,9,0,15,88
03ceef9408dedc60caebb1fd11bc76e282e60b2b,a538132e78f04101a86f83f4697f6944ea8c97acef8eb392723f52a855facbae3d1e1d4b7d1bbc181ac0d93b756909e558b66d1876800340813663e75a1163a8,1014,4.7,3.40,0.00,1.00,20.40,81,42,20,16,4
03cf21f5c756283366a0afc6cd9daa138a8d80dc,b968bad5a2daed924a10e8ec4fb35513e060a076c575f7edf0645d2478970be1f759135fc45134f7f7114c545bb6087cd734c1af59bfc9b6de35052c99bed025,1560,0.5,0.00,0.00,0.00,24.00,69,22,7,9,16
03cf2e3cad02d76b0eee6cf82e590a5d831fa273,73c53bd1d015d25541aa53570b7f1dd2227cf25b2bed0c08ea9c6099486dd35610416f2bf9937bafe3519b2fbbedd051c719c7b50af95eab8079e03ae86992af,2940,0.9,0.00,0.00,5.00,45.50,16,34,7,8,10
03cf5e73b1fda1a11064f240e73c19a1a208b379,de0630d5fd44086c10bf51d621f2151eb38fbc523ebb97946e18bc65cafbc27287bd9a7933c07b9f0680a1ce35d2ece939f95757d6cd5bcf2c7bf8f797711777,1140,4.3,0.00,0.00,0.00,14.75,37,17,81,29,11
03cf6d3d8c29803a958feb9e4f1356471c6e4e85,644680ecf5bbb5af6329b0c9d4595c39344cd6c50fababc6e2e17811d9cfe0d67ac4a8b828340bf260428913ffd4b8b82dfaa8e1e83da0e939723ee47ae034c9,708,1.83,0.00,0.00,1.00,10.00,3,6,5,52,42
03cf791595e898f756aaddd19a60f3b3d3553268,60bfa66fda3ce439a0ca18ec81dccc1b094f5c9734786820539411ad8435cab126447d87a051942bc5f96d16209ef2b3077aef3341ef2ac0a1276cecf41522d1,1260,6.9,0.00,0.00,0.00,20.75,72,19,17,66,70
03cfc9be8edca3ed25cc5406e9bc59f2b8e1597c,7cf0f8fb498ea690cb01cd0b0a67b48b518441a492b024fc8d87c2890b7e2c1c13e2fd4c5fe5952a2a90d47aca7f48013d6a0678308a5e537efa0dc326c3d40b,3364,21.04,10.75,0.00,1.00,64.50,27,67,15,15,8
03cfd1031c4cc1d1156a29267999d352af7efc7a,1f2e1481c3358ba234b875b1b0ba26bb61e2f02fa4c463f859c9c9ed1af67cc338c12441cd5b9642e978ff0a8c7a1ef7b7d0289bd90c45ff4000a53f2f9e435a,292,0,2.14,0.00,0.00,11.50,68,68,9,4,4
03cfd902e30f54d6202ec1c90e20e3bae4c79bc9,8f3c7d4cc11fd46561981647499508fd691429845144780714b897db4c4880d601fe648cc121f013e4a9c4ad95c3756cfa6c12af351cb534382d07e7d2824072,783,2.47,0.00,0.00,0.00,10.00,81,81,19,0,10
03cfe13a7718f9fc049cdf025424ac73034fe39b,bb4e75d3065311c33024a434640731c43fd2cf9e4482eb9e17cbf9f0ff0ed005455ffe22797df66b7467489a738e7be52c5983e16615b31c7c1d6af3ee0eb965,3900,1,12.85,0.00,5.50,63.85,31,33,1,17,12
03d00b782b3cee0171943c4daf05e2da55bb7838,2ae4fec79204ca9b95d2416570d995778ef8d6c6112d104e79d03c2008dc451d2c789803a280c6b8e8372ec32e4a62907075856abcad750a575ffefc6d0d7943,740,2.26,0.00,0.00,1.00,10.50,22,46,13,4,21
03d025da9c9659fa63f9f8650336f36e21ac1bfb,97c6416993b8151c499cefeb4d036a85605d391a116b3c657d1215fd8f93106709b2851350eb9b6a88cb995c432a1798982507eda6b3cf580366764ab860d357,780,4.2,2.75,0.00,0.00,16.00,16,16,25,4,16
03d02ced2f772e9cda5316614f34e1031ed8b1ce,1bff274ed006935422e0042a5b4ba149e8ea9d59666cd647324d89a22338e334de8dfe2724ee6ab986c8c6d5fcf3a277586d322b0b8aa9de771590730c4c168e,947,2.88,0.00,0.00,0.00,11.50,67,9,0,4,21
03d03d50e2b1b7cf7814ecd2828f8b5f8c35bdc2,dec2aa85515ae6a787db8e89a1dcdefe5069bb40180ec1b474a67cf5e36d1167c0ff117347067b7da8854d66836510e32812577316bc5055a52e044db94d56e4,1080,5.2,0.00,0.00,0.00,16.75,15,64,17,4,84
03d0416da4296a2b3276b10dca280c646378a524,295d71b2a8a59aeb5b83b8df9c99b460ee2f1962c50de7af6156b780042b25c2e9236acbfdefea3f6a76a01ee7a4dd96a7f44064079bb707b3d5408e49ecbacf,14,0,0.00,0.00,0.00,3.25,10,10,5,17,17
03d0bdeadb148bc02d60e8414dfe8df7203c86bc,3213ff0b6cae1f371c2e30a76504208fc74440a8a6574ba09c290e8f9a13ac7d206fa20157a63997f2f72955734db5bb6bba462a104f806afffb97a1c85219aa,600,3.5,0.00,0.00,0.00,11.75,38,38,3,136,13
03d0bf62e1a240c8de4a1981ab0d05ef4b079922,4cf389626b3d1df35aef815a964571fd5ea7dddda01e56057b88ec6a8b80e20d5d9eb27e67fd25923feefbbf684cc9e003f51498d9dafbf7eb9c062415af5d8b,2,0,0.00,0.00,0.00,3.25,42,42,0,16,16
03d0c51287cac2f08058872ee41683d9de19045a,111ced8a81014a3a549105d512397282b1a96f487a65c18bdb731702cb552728de1e410bdcd8a181f8b344d524a39e579fb1b62bd1876e0164a0a98814344c8e,780,3.7,0.00,0.00,0.00,12.50,1,2,7,4,22
03d0d3b7f1704f6518203f7a3c05c19297ad60fc,6d8a9d48d863131786c9d1e2bd3aa97742ae6a0b20ff948f471f83e4a5c766ccc6b01e40ed8707b61d9b228a754014520e171df9ea86f0ecc3b54214f36800db,508,1.13,0.00,0.00,1.00,8.50,5,5,20,52,24
03d116b94490da3f417d781d03fc937ec30d0e57,8c513c0061e8e616e7d6f25d5fd1bbd0d5bfd90fabe8b6979e8d2e4f00365d9f3c4240e2cad918dccadad5cba2eb75877c3e0ca9838ab67044703b4228bb2c99,807,0,2.47,0.00,0.00,13.30,72,19,9,63,34
03d1409defcdb4690af53d23cd7bedae1204be57,cb2962028f904da7176a904550dcaf595d78fc9ffeaacd215a87323651cb7cd2ad8eaede0a41d298ca770afecf6c53d8dc3a2ffebb2efcce45a35a182532c535,840,0,0.00,0.00,0.00,25.00,50,27,3,8,8
03d1af7b7569cfbc543a9b7d1a098f9a6c6e4aad,a5af44e477d4a113284fc380e77366cecd26cf2d5dcf668a27be74b6eb2b50ad4c73271ffb06bbd4e7d22b1369bcaf63e6b416ee94ea20d07a8328674eb9be91,3431,13.94,0.00,0.00,1.00,40.50,6,36,19,44,72
03d1bff3dfcbc4cd7ac5ecfb1dc8d08ab6c24cef,14685d7c19b1bcf05466194de4a62ee39d4144f97867505373401607acec327e9b715f57d5ae38f00020eb0a6325c0923967d4cdfbefb2ed0930d80a9fcdae42,1020,8.1,0.00,0.00,0.00,31.25,81,36,17,38,97
03d1d3cad0e995e31cf1a7d6f30a17cf0bced329,db757f6c1157d9f81e266396132cd641837c189b803c52df09f005d4aaa36fa8f3c786b71c307bad992636122a7c61873571d96ff24468fd19e4f40d00a3da15,34,0.07,0.00,0.00,0.00,3.25,54,55,0,8,8
03d1e5a3f233665394078c134681f26da322fdc9,63f1daab44fcf46a44dd02e430f0c7cbc2a0e52deb8c4c79de03203427e99ed294bcb7a27c03ef40038c593940df634f471e098abffe17dfc0c0272c137ca98c,1320,3.8,0.00,0.00,1.00,15.75,61,42,10,4,22
03d1f68addb91d9f44fc01d680ffc8cb81f98294,0cf1289b8acf557ac9673f1b9a4b544f295d83edb49af8429a57b45e0600bcfe523c7b2e8378b5b9a41550ee97cb33bc0b99ec7a73869f6e892e551bc4c2678e,613,5.54,3.35,0.00,0.00,20.10,28,39,20,7,16
03d200208d0c8b86bb14c684d21265dd4ad56fb2,b50eb90cadd2a392b75b725c90d6784b429ca6854e0947174523caaaed12df1e0828a8018739983be35007dc9b24ee0e3b1e098373528584a5a8c2e60bbb3ae6,450,1.23,2.14,0.00,0.00,11.50,65,65,30,47,45
03d2359f8b94a87b844dc65e7a9ea296e7d08c01,3324712c665e5b70d271ba8f48ae939f361e0caf35973b73728f1cff0d97f1e4e465e7080b87e921d1942f8720371c0bc9c3cdfbf5a95501b5159eded8b0f083,3120,16,5.00,0.00,5.00,54.25,69,40,24,14,67
03d2565b586639d4f054368c3758beaebab4fc9e,66347797d58406c5c5912f7c446b4fbfd5add444ce5b3ce4ac0fd5142b1515578b1ab4cba38465ef8bf685b1d95d4abeef6837f6b51c0ffc8926525613e09f36,1140,0,0.00,0.00,0.00,33.25,29,18,17,22,62
03d27c55926902b5ce4a624c5e238b7c80f3f3a5,6a9187113205a56ed28e5453fb01ce5d29381b136cdcaa2f86dca439cdaeee04cfbeb964cc99e2405a21a8601842b3acb86a74abb0dba64687d8c098e27d9c9a,2400,0,0.00,0.00,4.00,49.25,23,5,1,17,26
03d2828eb9e68c3bf0db2624bb7fc6437fd875c7,913c95ba782fa447b7c55fbfc38d040907d13e7ddf7282a75fe448d2a25082dcdab927cd930805ea14e62bc534d5288669b15f73751bd43a746cc9e3bbddb2f4,213,3.27,3.21,0.00,0.00,12.57,50,50,9,7,9
03d2dc9dd443191dac60f65f7516d2248ceb694d,30e19c52d9000a48690ba094bc985b4b95a6a2744963ca8c8c73943a793d063aea8b973af48cd40c662678e22fa79f2489017b5b03581cdf89d3fe0784ed880a,1920,17,2.00,0.00,4.00,49.00,69,46,1,17,43
03d34f1cd6bcb78272f33082076dd46eeed62770,0ec47f4701f91d7ec5be91fc7b7e4a05e3bf591444ca4fc68aff4cb986b52abd2a7936c0565f3f1ec5d3782a34ec94e8b7afc14896a42497b2814d01f208a608,2649,8.62,0.00,0.00,0.00,29.75,23,5,48,0,19
03d37d13717d6b07624447abe105040d337bfb2a,50b668c005b90b8a98cb429f7ad632b913158b885e8c0a2948c4ed8a39801ca3027d4b0e3ee313f82046c085dd7ae8b044666fbd612e0ef663700efbf1dcc54a,1440,0,0.00,0.00,0.00,23.00,58,64,17,53,9
03d3b986270279a7d2e7fead5aead6a520242cf8,12f6dc49f676b830a5b2c718a872f31d784c5e94aae68c50a3a4d01fa7f038d1d87ace17ae6c110d5cb7a40c288b0d67f7b1e7c8590b76466d8d42c1cb2ec418,427,1.34,0.00,0.00,0.00,6.75,32,49,13,4,7
03d3f680b0131978911c54a291d52f29936c729c,0af4876d70205ccc2682e6d853d19bf42a30ec9f80fea208f453975e61c55fa740561028b4b80c922da55dcee028e7ddd55e6b69aca25d204e3f0ac7b5cf53c3,840,2.2,2.25,0.00,0.00,13.00,52,68,1,3,26
03d48707026c528bc79dc119c748ea51dceca92f,1db306716ecb966d2be83feac87739625d3ca11269115cbdd43bb42801e4235d0a15ea6234a01028a2fadc80f25341db37cd8d708b2f24fc246f6e97f071265c,762,1.97,2.00,0.00,0.00,12.75,14,15,6,34,61
03d49764f65c39cc675e79418b9d0ce907ce7000,cce8c54f19d692acc5dd45d391a8bb964d15af67f314d1ac81e0597f105a70ad12935afa9487766eef90a6f8f0f3d09e6a8877e99b01d21035a05b4a16e985c4,1020,4.4,2.90,0.00,0.00,16.90,10,70,1,9,19
03d562dc1e1a573509527d05d49b47be3fbb1998,6fa14d5429bf60e4d0fdb5f5d737c7e58e2ba99e1c6f774f7fe851cf9ba1288c28bd0719b84f8acf75d8089d8cf17a05418fd38c1a9138df6183d1276bdf0239,180,0.5,0.00,0.00,0.03,4.78,22,46,7,30,45
03d56f110478ad56137b6dd2279c76cc763810b9,a5773b01fdb93b30f2654acc2ce7fee5319896755a36e872d375b2a299f5ab838a72133f2d6f3598e81a025f0e87ae2ba6331888541dd204f37721f63996f7a3,1620,5.8,5.00,0.00,0.00,24.00,22,40,1,4,16
03d58ce522c6bcb2e8edb35329fdadab064d2248,c55c7bdda5396af54fec98ebc976a0cbc1122339bceb8ddfd937b4728cce951449cb7aaba8bd1f2fd353da1b31fd655e28b15109db84326593a1be55f2664912,1740,16.3,8.65,0.00,2.00,51.40,12,27,11,46,46
03d597074864eccc900c52351bda3e99a70807ac,ca83178fa4ea3bcd66fe18442103abfb68222d7a44086870f2a2ad16a8ae091062277415b3eb36b5208e701f033ff98c5a3a1ec47abe044b0c475d49e7bb1950,668,0,2.91,0.00,0.00,15.74,65,66,9,4,16
03d5abcdefbde2510ee9acbec93bb016fbc47e89,5c2effb0ec4d580bc5f8ad81301b8920a5e3bf5ac5e64f8532c146c1caf4be5631121d1dab7a1e8c61d3a2654441de63b2615885ae3e549b8af321ea46b78ef3,360,1.4,0.00,0.00,0.00,7.00,5,5,10,4,4
03d5ea71ec0b3e7c231f5cae580a14f61456136f,b7a64f9ad23f0159f26f8585e414beb15b69b4ac5240316c594d3c714d65d1b7b9a7cea90d8c3e2fb34687f614a9d90432c231dd8e82fe6d94262f3b082f8d75,2580,18,9.90,0.00,4.00,58.90,61,36,1,17,26
03d6370340b5bd4208a5867cc35be300292a7722,26d55de9d7e34ab98da76d4c1c5e7d5c5507bc02dcdbb403bb927f717175adbf6e465b18d5f8b01d22df0c4088b88140dd7046475d1888f27d6fa0ed41e752fd,677,2.18,0.00,0.00,1.50,11.00,29,30,5,13,35
